"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.7989999999998,0.777855769524216,-0.30176702169866,0.197692871139779,0.392578125091404,-0.222907193212683,-0.525829152375253,0.0405146618514827,0,0,0.0164327337339349,-0.00265317735291449,0
2.7999999999998,0.787621692556536,-0.248054445020905,0.197204589889665,0.392456054778876,-0.226447340311899,-0.521945086346579,0.0398608360263935,0,0,0.0160203095896877,-0.00269573032758043,0
2.8009999999998,0.765648365733818,-0.208014160588397,0.196960449264608,0.392395019622612,-0.213263344218268,-0.518145417641205,0.0392727553439647,0,0,0.0155782400020572,-0.00292259481637531,0
2.8019999999998,0.770043031098361,-0.223639637440107,0.196716308639552,0.392028808685026,-0.228034302804651,-0.514413896171032,0.0387520613533358,0,0,0.0151502692638238,-0.00321453745109505,0
2.8029999999998,0.781273842585528,-0.210943937498093,0.196594238327023,0.392089843841291,-0.221686452833644,-0.510724753143837,0.0381507338338195,0,0,0.0144881818493124,-0.00374888332970754,0
2.8039999999998,0.816919461653493,-0.206549272133549,0.196289062545702,0.392089843841291,-0.221381267738884,-0.507079316091449,0.037714182478893,0,0,0.0137485936049421,-0.00410424332788189,0
2.8049999999998,0.818872646259957,-0.210455641346477,0.195800781295588,0.391967773528762,-0.208868678853725,-0.503467634606903,0.0372504846744233,0,0,0.0131117431160866,-0.00404993641292073,0
2.8059999999998,0.804223761711478,-0.229010895107883,0.195495605514267,0.391784668059969,-0.19495223853267,-0.499885393561728,0.0368132980266903,0,0,0.0128925208985293,-0.00421470926374846,0
2.8069999999998,0.78713339640492,-0.241218298898282,0.195495605514267,0.391723632903705,-0.191961424604022,-0.496329756193734,0.0362960033672541,0,0,0.0126487941920156,-0.00460550491033988,0
2.8079999999998,0.748069704275643,-0.21240882595294,0.195129394576682,0.391723632903705,-0.188482314523759,-0.492812991020064,0.0356915643872523,0,0,0.0118680260887094,-0.00492977872808722,0
2.8089999999998,0.719748527481918,-0.19434186834315,0.194885253951625,0.391479492278648,-0.179692983794671,-0.489350430950491,0.0350993898397157,0,0,0.0111933247203343,-0.00504366031714981,0
2.8099999999998,0.715353862117374,-0.192388683736686,0.194885253951625,0.391479492278648,-0.169194616534928,-0.485941200591249,0.0345145109906923,0,0,0.0108077872829451,-0.00536501185945629,0
2.8109999999998,0.746116519669179,-0.200201422162542,0.19451904301404,0.39135742196612,-0.175908688619648,-0.48257825984615,0.0338908146987742,0,0,0.0100227091272645,-0.00569341148551704,0
2.8119999999998,0.76418347727897,-0.207037568285165,0.194335937545247,0.391174316497327,-0.188726462599567,-0.479261814078587,0.033216046456563,0,0,0.00941436793929377,-0.00587289411206543,0
2.8129999999998,0.780785546433912,-0.216803491317484,0.194152832076455,0.391174316497327,-0.188726462599567,-0.475995402634502,0.0326413995362383,0,0,0.0090730281194202,-0.0062079033148179,0
2.8139999999998,0.796411023285623,-0.221198156682028,0.193969726607662,0.391113281341063,-0.170049134800256,-0.472773567665221,0.0322130598412816,0,0,0.00857576065450739,-0.00636889021609506,0
2.8149999999998,0.793481246375927,-0.224127933591723,0.193847656295134,0.390991211028535,-0.168828394421216,-0.469589220535149,0.0318116335231032,0,0,0.00808292991107339,-0.00641379171590713,0
2.8159999999998,0.776390881069369,-0.215826899014252,0.193542480513813,0.390869140716006,-0.143009735404523,-0.466442286507263,0.0312748508266649,0,0,0.00752653093568975,-0.00661561554545337,0
2.8169999999998,0.722190008239998,-0.17871639149144,0.193664550826341,0.390869140716006,-0.143009735404523,-0.463342516246769,0.0307612998394071,0,0,0.00709810732051401,-0.00690926540058831,0
2.8179999999998,0.730491042817469,-0.198248237556078,0.193420410201284,0.390686035247214,-0.152226325266274,-0.460288601192482,0.0300580397219717,0,0,0.00639552819627423,-0.00708887820575303,0
2.8189999999998,0.743186742759484,-0.197759941404462,0.193298339888756,0.390380859465893,-0.153263954588458,-0.457286270902378,0.0293989667409063,0,0,0.00568642816579998,-0.00730687000861354,0
2.8199999999998,0.798364207892087,-0.209967345194861,0.19335937504502,0.390441894622157,-0.133976256599628,-0.454331955923091,0.0288605443711688,0,0,0.0053029902541148,-0.00782372112287249,0
2.8209999999998,0.814966277047029,-0.213385418256172,0.192810058638642,0.390319824309628,-0.136051515243995,-0.451421922014294,0.0283648731176408,0,0,0.00458793874181544,-0.00806945449308998,0
2.8219999999998,0.819360942411573,-0.204596087527085,0.192993164107435,0.390258789153364,-0.135502182073428,-0.44855216351446,0.0277345193986167,0,0,0.00435598970363682,-0.00812494381432314,0
2.8229999999998,0.797875911740471,-0.203619495223853,0.192993164107435,0.390136718840836,-0.136661885433515,-0.445730801007389,0.0271616140538166,0,0,0.00401133592730666,-0.00830388745660964,0
2.8239999999998,0.775414288766137,-0.201666310617389,0.192810058638642,0.390075683684572,-0.114078188421278,-0.442952030866249,0.0266199825094149,0,0,0.00309696800897076,-0.00846803590838813,0
2.8249999999998,0.758323923459578,-0.192388683736686,0.192993164107435,0.389953613372043,-0.116397595141453,-0.44021309760667,0.026122353253847,0,0,0.00260555163401948,-0.0086513374426672,0
2.8259999999998,0.750999481185339,-0.207037568285165,0.192749023482378,0.389831543059515,-0.129581591235084,-0.437513625080811,0.025461827133379,0,0,0.00191863797393812,-0.0088507046619239,0
2.8269999999998,0.766624958037049,-0.226081118198187,0.192871093794906,0.389953613372043,-0.126529740287484,-0.43486403164329,0.0248627442434961,0,0,0.0013661799193491,-0.00907745089518622,0
2.8279999999998,0.783715323343608,-0.229499191259499,0.192749023482378,0.389892578215779,-0.123050630207221,-0.432263530892714,0.0244146525389301,0,0,0.000931770616345914,-0.00900778875056148,0
2.8289999999998,0.804223761711478,-0.241218298898282,0.192565918013585,0.389709472746986,-0.113284707174902,-0.429710106614545,0.0239684769106743,0,0,0.000384929856592358,-0.0088830637580714,0
2.8299999999998,0.828638569292276,-0.218756675923948,0.192687988326114,0.389648437590722,-0.110354930265206,-0.427206320311627,0.0235204235982867,0,0,0.000184956640341489,-0.00911305289292008,0
2.8309999999998,0.826685384685812,-0.209479049043245,0.192565918013585,0.389587402434458,-0.117740409558397,-0.424752558990386,0.0230165595671233,0,0,-0.000282955217778956,-0.00934488368191005,0
2.8319999999998,0.813013092440565,-0.220709860530412,0.192565918013585,0.389526367278194,-0.108096560563982,-0.422346423115795,0.0225191654251337,0,0,-0.000778478207272067,-0.00942050584479855,0
2.8329999999998,0.787621692556536,-0.209967345194861,0.192871093794906,0.389465332121929,-0.114627521591845,-0.419978682833431,0.0221165202999101,0,0,-0.00111185357112619,-0.00949169416223709,0
2.8339999999998,0.77980895413068,-0.202642902920621,0.192565918013585,0.389587402434458,-0.102908413953063,-0.417644967971204,0.0216562609095998,0,0,-0.00188884267050419,-0.00955999830678786,0
