"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
2.04799999999989,0.0312509537034211,-0.50099185155797,0.797424316591915,0.191833496138415,-0.00231940672017579,-1.36955782895438,1.80358253811389e-005,0,0,-0.186835077937657,-0.179479545774031,1
2.04899999999989,0.0288094729453414,-0.506363109225745,0.802612304874373,0.187194824262335,0.0171514023255104,-1.37041032278986,0.000120806490152596,0,0,-0.1868787123323,-0.178385654030285,1
2.04999999999989,0.0312509537034211,-0.502945036164434,0.807739258000566,0.182434082073726,-0.0065309610278634,-1.37125455767317,0.000133157144946894,0,0,-0.186567543605788,-0.177270523522596,1
2.05099999999989,0.0366222113711966,-0.502456740012818,0.81286621112676,0.177612304728854,-0.00097659230323191,-1.37209461165555,-2.26689250058045e-005,0,0,-0.186335249829725,-0.176613579349485,1
2.05199999999989,0.0288094729453414,-0.505386516922513,0.818176269721747,0.172973632852774,-0.00555436872463149,-1.37294113148549,3.49054870437801e-005,0,0,-0.186024073994488,-0.176167890470148,1
2.05299999999988,0.0297860652485733,-0.500503555406354,0.823181152535412,0.168823242226807,-0.00347911008026368,-1.37377726172757,4.11085844772606e-005,0,0,-0.185931890590717,-0.175619052700017,1
2.05399999999988,0.0292977690969573,-0.500015259254738,0.828430175974134,0.164184570350727,0.00512710959196753,-1.37460742918617,8.62794635549053e-005,0,0,-0.185709797844588,-0.174373520012023,1
2.05499999999988,0.0297860652485733,-0.497085482345042,0.833374023631535,0.159362793005855,-0.0136722922452467,-1.37543183477235,0.000110770090628238,0,0,-0.185451556604595,-0.173220251920836,1
2.05599999999988,0.0288094729453414,-0.491714224677267,0.838562011913993,0.154846191442303,0.000366222113711966,-1.37625137260176,5.97297627683571e-005,0,0,-0.185127981757077,-0.172848978946844,1
2.05699999999988,0.0288094729453414,-0.501480147709586,0.843688965040187,0.150146484409959,-0.000671407208471938,-1.37707067844281,0.00017352466522549,0,0,-0.184751288541321,-0.172361426162669,1
2.05799999999988,0.0234382152775658,-0.504898220770898,0.848876953322645,0.145507812533879,-0.010498367259743,-1.37787917091457,0.000159473186255654,0,0,-0.184615642975377,-0.171791338782291,1
2.05899999999988,0.0283211767937254,-0.50099185155797,0.853149414261139,0.141113281282856,-0.00732444227423933,-1.37868543296508,0.000155225628731383,0,0,-0.184472268064912,-0.171372121646288,1
2.05999999999988,0.0297860652485733,-0.501968443861202,0.858947754106239,0.135253906281491,-0.000122074037903989,-1.3794911211373,0.000235732458902215,0,0,-0.183403106965647,-0.170638526165326,1
2.06099999999988,0.0395519882808924,-0.505386516922513,0.863952636919905,0.130859375030468,-0.00305185094759972,-1.38029076660599,0.000283893005681329,0,0,-0.183075749250179,-0.171286963253869,1
2.06199999999988,0.0371105075228126,-0.502456740012818,0.86895751973357,0.126220703154388,-0.00189214758751183,-1.38108367008776,0.000267105016293602,0,0,-0.183567892183436,-0.171902652039753,1
2.06299999999988,0.0336924344615009,-0.50099185155797,0.874206543172292,0.121582031278308,-0.000671407208471938,-1.38186966296888,0.000276560668988899,0,0,-0.183168837047535,-0.171157146749763,1
2.06399999999988,0.0332041383098849,-0.498062074648274,0.879638672079807,0.117858886746191,0.00677510910367138,-1.38264446488333,0.000275451630286504,0,0,-0.18306224993045,-0.170725214548438,1
2.06499999999988,0.0395519882808924,-0.492202520828883,0.884704590049736,0.111938476588563,0.000488296151615955,-1.38341132857206,0.000263916932207391,0,0,-0.183437913198923,-0.169341875502932,1
2.06599999999988,0.0371105075228126,-0.495132297738578,0.890563965051101,0.10711669924369,-0.00524918362987152,-1.38417257298931,0.000189085392348749,0,0,-0.183594443216907,-0.169432169066165,1
2.06699999999988,0.0346690267647328,-0.490249336222419,0.895751953333559,0.10363769533663,0.00561540574358348,-1.38492978997647,0.000173006669825263,0,0,-0.184186089448623,-0.170688352149069,1
